Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
10123,"Glengariff Dialysis Center, LLC",DTC,Diagnostic and Treatment Center,03/06/2018,141 Dosoris Lane,,Glen Cove,New York,11542,5166761100.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2901201R,"Glengariff Dialysis Center, LLC",141 Dosoris Lane,,Glen Cove,New York,11542,,,,,New York,,LLC,40.880997,-73.630263,"(40.880997, -73.630263)"
13033,"Family Aides, Inc.",LHCSA,Licensed Home Care Services Agency,11/05/2007,1 South Ocean Avenue,,Patchogue,New York,11772-3716,6316540789.0,6316540857.0,www.familyaides.net,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,1662L004,"Family Aides, Inc.",120 West John Street,Suite B,Hicksville,New York,11801-1016,,,Suite B,,New York,,Business Corporation,40.765636,-73.015032,"(40.765636, -73.015032)"
15064,Birchwood Suites,AH,Adult Home,07/15/1991,423 Clay Pitts Road,,East Northport,New York,11731,6313685252.0,6313683128.0,www.birchwoodal.com#http://www.birchwoodal.com/#,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-F-943,Birchwood Suites Operator LLC,423 Clay Pitts Rd,,East Northport,New York,11731-3801,,,,,New York,,LLC,40.869161,-73.299849,"(40.869161, -73.299849)"
924,South Shore University Hospital,HOSP,Hospital,01/01/1901,301 East Main Street,,Bay Shore,New York,11706,6319683000.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5154000H,South Shore University Hospital,301 East Main Street,,Bay Shore,New York,11706,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.725014,-73.240372,"(40.725014, -73.240372)"
13118,Edison Home Health Care/Concierge Living,LHCSA,Licensed Home Care Services Agency,03/26/2019,1005 Broadway,,Woodmere,New York,11598,5162465898.0,5162465899.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,1815L004,"Nae Edison, Llc",946 Mcdonald Avenue,,Brooklyn,New York,11218,,,,,New York,,LLC,,,
13640,"Caring People Ny Operating, Llc",LHCSA,Licensed Home Care Services Agency,07/18/2018,375 North Broadway,Suite 209,Jericho,New York,11753,5168331902.0,7184254601.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2678L002,"Caring People Ny Operating, Llc",375 North Broadway,Suite 209,Jericho,New York,11753,,,Suite 209,,New York,,LLC,,,
6281,Pediatric & Adolescent Med Clinic,HOSP-EC,Hospital Extension Clinic,09/15/1998,410 Lakevile Rd,,New Hyde Park,New York,11040,5164654377.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Long Island Jewish Medical Center,1630.0,7003004H,Long Island Jewish Medical Center,270-05 76 Avenue,,New Hyde Park,New York,11040,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.734882,-73.688087,"(40.734882, -73.688087)"
5989,"Family Care Certified Services, a Division of Tri-Borough Certified Health Systems of NY",LTHHCP,Long Term Home Health Care Program,04/25/1996,"50 Clinton Street, Suite 601",,Hempstead,New York,11550,5169327799.0,5169321415.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2952903L,"Tri-Borough Certified Health Systems of New York, LLC",50 Clinton Street,,Hempstead,New York,11550,,,,,New York,,LLC,40.776691,-73.525688,"(40.776691, -73.525688)"
9027,SBUH Orthopedics and Diagnostic Radiology,HOSP-EC,Hospital Extension Clinic,03/12/2004,14 Technology Drive,,East Setauket,New York,11733,6314444233.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Stony Brook University Hospital,245.0,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.898705,-73.086418,"(40.898705, -73.086418)"
4415,Manhasset Ambulatory Care Center,HOSP-EC,Hospital Extension Clinic,11/21/1990,1554 Northern Blvd,,Manhasset,New York,11030,7184707621.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Long Island Jewish Medical Center,1630.0,7003004H,Long Island Jewish Medical Center,270-05 76 Avenue,,New Hyde Park,New York,11040,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.793934,-73.689102,"(40.793934, -73.689102)"
12680,"Valucare, Inc.",LHCSA,Licensed Home Care Services Agency,07/03/2007,550 Front Street,,Hempstead,New York,11550-4445,5163454777.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,0930L002,"Valucare, Inc.",550 Front Street,,Hempstead,New York,11550-4445,,,,,New York,,Business Corporation,40.708375,-73.612268,"(40.708375, -73.612268)"
3872,White Oaks Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,10/30/1987,8565 Jericho Turnpike,,Woodbury,New York,11797,5163673400.0,5166929627.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2952306N,Jeffrey H White & Eleanor White,8565 Jericho Turnpike,,Woodbury,New York,11797,,,,,New York,,Partnership,40.819054,-73.456276,"(40.819054, -73.456276)"
9076,"Island Endoscopy Center, LLC",DTC,Diagnostic and Treatment Center,09/14/2009,"1175 Montauk Highway, Suite 1",,West Islip,New York,11795,5166614054.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5154209R,"Island Endoscopy Center, LLC","1175 Montauk Highway, Suite 4",,West Islip,New York,11795,,,,,New York,,LLC,40.69632,-73.291725,"(40.69632, -73.291725)"
2641,Project Outreach Clinic,HOSP-EC,Hospital Extension Clinic,01/01/1901,600 Hempstead Tpke,,West Hempstead,New York,11552,7184707621.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Long Island Jewish Medical Center,1630.0,7003004H,Long Island Jewish Medical Center,270-05 76 Avenue,,New Hyde Park,New York,11040,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.706581,-73.662209,"(40.706581, -73.662209)"
492,Emerge Nursing and Rehabilitation at Glen Cove,NH,Residential Health Care Facility - SNF,03/31/1998,2 Medical Plaza,,Glen Cove,New York,11542,5166710858.0,5166710988.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2901304N,"Montclair Care Center, Inc",2 Medical Plaza,,Glen Cove,New York,11542,,,,,New York,,Business Corporation,40.874683,-73.623032,"(40.874683, -73.623032)"
13021,All Metro Health Care,LHCSA,Licensed Home Care Services Agency,09/26/2011,181 West Main Street,,Babylon,New York,11702,6314222300.0,6314223398.0,www.all-metro.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,1650L005,"All Metro Home Care Services Of New York, Inc.",70 East Sunrise Highway,Suite 520,Valley Stream,New York,11581,,,Suite 520,,New York,,Business Corporation,40.695458,-73.327223,"(40.695458, -73.327223)"
3637,Long Island Jewish Medical Center Home Care Department,CHHA,Certified Home Health Agency,08/13/1986,1983 Marcus Avenue,,New Hyde Park,New York,11042,5163266500.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,7003608,Long Island Jewish Medical Center,270-05 76 Avenue,,New Hyde Park,New York,11040,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.758907,-73.700081,"(40.758907, -73.700081)"
917,Hilaire Rehab & Nursing,NH,Residential Health Care Facility - SNF,02/01/1979,9 Hilaire Drive,,Huntington,New York,11743,6314270254.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5153310N,"Hilaire Farm Skilled Living & Rehabilitation Center, LLC",9 Hilaire Drive,,Huntington,New York,11743,,,,,New York,,LLC,40.867847,-73.410774,"(40.867847, -73.410774)"
7792,Lynbrook Dialysis Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,07/01/2006,147 Scranton Road,,Lynbrook,New York,11563,5165964101.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Bronx Dialysis Center,6661.0,7000272R,"Knickerbocker Dialysis, Inc",1615-1617 Eastchester Road,,Bronx,New York,10461,,,,,New York,,Business Corporation,40.655846,-73.685043,"(40.655846, -73.685043)"
3422,St Catherine of Siena Nursing and Rehabilitation Care Center,NH,Residential Health Care Facility - SNF,11/15/1991,52 Route 25A,,Smithtown,New York,11787,6318623900.0,6318623983.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5157312N,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,St Catherine Siena Med Ctr,1 Huntington Quadrangle,,Melville,New York,11747.0,Not for Profit Corporation,40.867664,-73.2202,"(40.867664, -73.2202)"
15054,Sunrise of Holbrook,AH,Adult Home,12/31/2010,320 Patchogue-Holbrook Road,,Holbrook,New York,11741,6312898400.0,6312898484.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-F-925,"GWC - Holbrook, Inc.",320 Patchogne-Holbrook Road,,Holbrook,New York,11741,,,,,New York,,Business Corporation,40.784404,-73.042936,"(40.784404, -73.042936)"
13412,"Scope Healthcare Services, Inc.",LHCSA,Licensed Home Care Services Agency,06/29/2016,68 South Service Road,Suite 100,Melville,New York,11747,9176536250.0,5162009361.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,2279L001,"Scope Healthcare Services, Inc.",68 South Service Road,Suite 100,Melville,New York,11747,,,Suite 100,,New York,,Business Corporation,40.781777,-73.438189,"(40.781777, -73.438189)"
7091,NSUH Sleep Studies Center,HOSP-EC,Hospital Extension Clinic,04/23/1997,100 Community Drive,,Great Neck,New York,11021,,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,North Shore University Hospital,541.0,2951001H,North Shore University Hospital Inc,300 Community Drive,,Manhasset,New York,11030,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.7859,-73.705101,"(40.7859, -73.705101)"
9005,CenterLight Healthcare Diagnostic and Treatment Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,01/23/2009,555 Albany Avenue,,Amityville,New York,11701,6318417300.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,CenterLight Healthcare Diagnostic and Treatment Center,4520.0,7000245R,CenterLight Healthcare Diagnostic and Treatment Center,612 Allerton Avenue,,Bronx,New York,10467,,,,,New York,,Not for Profit Corporation,40.703938,-73.404915,"(40.703938, -73.404915)"
15028,McPeak's Adult Home,AH,Adult Home,07/17/1989,286 North Ocean Avenue,,Patchogue,New York,11772,6314750445.0,6314755534.0,www.mcpeaks.com#http://www.mcpeaks.com#,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-F-051,"McPeak's Adult Home, Inc.",286 North Ocean Avenue,,Patchogue,New York,11772-2010,,,,,New York,,Business Corporation,40.773552,-73.015789,"(40.773552, -73.015789)"
15619,Universacare Inc,LHCSA,Licensed Home Care Services Agency,05/01/2023,285 Post Avenue,,Westbury,New York,11590,,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,1462L002,Universa Inc.,161-10 Jamaica Avenue,Suite 403,Jamaica,New York,11432,,,Suite 403,,New York,,Business Corporation,,,
14808,Plattduetsche Home Society,AH,Adult Home,04/06/1988,1150 Hempstead Turnpike,,Franklin Square,New York,11010,5163524252.0,5163528656.0,www.plattduetschehome.com#http://www.plattduetschehome.com#,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,400-E-028,"Plattduetsche Altenheim Gesellschaft Von Brooklyn Und Umgegend, Inc.",1150 Hempstead Turnpike,,Franklin Square,New York,11010-1535,,,,,New York,,Not for Profit Corporation,40.708419,-73.683483,"(40.708419, -73.683483)"
12949,Muriel'S Heart Inc.,LHCSA,Licensed Home Care Services Agency,07/25/2016,430 West Merrick Road,Suite 10,Valley Stream,New York,11580,3478481969.0,3478481968.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,1544L001,Muriel'S Heart Inc.,430 West Merrick Road,Suite 10,Valley Stream,New York,11580,,,Suite 10,,New York,,Business Corporation,40.667639,-73.707,"(40.667639, -73.707)"
14814,Harbor House,AH,Adult Home,05/30/2003,150 South Street,,Oyster Bay,New York,11771,5166248400.0,5166242949.0,www.oysterbayseniorcampus.com#http://www.oysterbayseniorcampus.com#,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,400-F-305,"Oyster Bay Senior Residence, Inc.",150 South St,,Oyster Bay,New York,11771-2244,,,,,New York,,Business Corporation,40.870583,-73.531565,"(40.870583, -73.531565)"
5528,"NYU Langone Hospital-Long Island Dialysis, Medical, and Dental Center",HOSP-EC,Hospital Extension Clinic,10/31/1994,200 Old Country Road,,Mineola,New York,11501,5167479480.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,NYU Langone Hospitals,1463.0,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.739185,-73.638214,"(40.739185, -73.638214)"
15365,"Sunrise Med Plus, LLC",DTC,Diagnostic and Treatment Center,11/02/2022,733-737 Commack Road,,Brentwood,New York,11717,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5154216R,"Sunrise Med Plus, LLC",733-737 Commack Road,,Brentwood,New York,11717,,,,,New York,,LLC,,,
558,Cold Spring Hills Center for Nursing and Rehabilitation,NH,Residential Health Care Facility - SNF,08/01/1979,378 Syosset-Woodbury Road,,Woodbury,New York,11797,5169213900.0,5166227870.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2952310N,"Cold Spring Acquisition, LLC",378 Syosset-Woodbury Road,,Woodbury,New York,11797,,,,,New York,,LLC,40.825569,-73.470085,"(40.825569, -73.470085)"
12568,"New York Health Care, Inc.",LHCSA,Licensed Home Care Services Agency,05/23/1997,243 Fulton Avenue,,Valley Stream,New York,11581,5164817500.0,5167216721.0,www.nyhc.com,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,0604L001,"New York Health Care, Inc.",162-04 Jamaica Avenue,Third Floor,Jamaica,New York,11432,,,Third Floor,,New York,,Business Corporation,40.671593,-73.708724,"(40.671593, -73.708724)"
3395,Parker Jewish Institute for Health Care & Rehabilitation,LTHHCP,Long Term Home Health Care Program,07/08/1985,271-11 76th Avenue,,New Hyde Park,New York,11040,5165861500.0,5165861696.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,7003902L,Parker Jewish Institute for Health Care & Rehabilitation,271-11 76th Avenue,,New Hyde Park,New York,11040,,,,,New York,,Not for Profit Corporation,40.753942,-73.706231,"(40.753942, -73.706231)"
538,Garden Care Center,NH,Residential Health Care Facility - SNF,07/31/1999,135 Franklin Avenue,,Franklin Square,New York,11010,5167752100.0,5167750811.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2950316N,"Garden Care Center,Inc",135 Franklin Avenue,,Franklin Square,New York,11010,,,,,New York,,Business Corporation,40.704697,-73.677116,"(40.704697, -73.677116)"
7647,"Pro Health Ambulatory Surgery Center, Inc",DTC,Diagnostic and Treatment Center,10/09/1998,2800 Marcus Avenue,,Lake Success,New York,11042,5166227400.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2963201R,"Pro Health Ambulatory Surgery Center, Inc",2800 Marcus Avenue,,Lake Success,New York,11042,,,,,New York,,Business Corporation,40.757343,-73.69194,"(40.757343, -73.69194)"
12966,Res Home Care,LHCSA,Licensed Home Care Services Agency,09/03/2009,1461 Lakeland Avenue,Suite 12,Bohemia,New York,11716,6317324794.0,6317320355.0,www.restbiservices.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,1569L001,"Restbi Services, Inc.",1461 Lakeland Avenue,Suite 12,Bohemia,New York,11716,,,Suite 12,,New York,,Business Corporation,40.779824,-73.109254,"(40.779824, -73.109254)"
14840,The Bristal at Massapequa,EHP,Enriched Housing Program,08/04/2006,400 County Line Road,,Massapequa,New York,11758,5166910706.0,5166917204.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,400-S-314,"EB CARE at Massapequa, LLC",400 County Line Road,,Massapequa,New York,11758-1760,,,,,New York,,LLC,40.6787,-73.4247,"(40.6787, -73.4247)"
6969,GSHC for Pediatric Specialty Care,HOSP-EC,Hospital Extension Clinic,06/14/2007,655 Deer Park Avenue,,Babylon,New York,11702,6313212100.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Good Samaritan Hospital Medical Center,925.0,5154001H,Good Samaritan Hospital Medical Center,1000 Montauk Highway,,West Islip,New York,11795,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747.0,Not for Profit Corporation,40.712856,-73.32132,"(40.712856, -73.32132)"
2954,"Nassau County Department of Mental Health, Chemical Dependency and Developmental Disability Services - Methadone Maintenance Clinic",DTC,Diagnostic and Treatment Center,02/22/1988,Bldg K 2201 Hempstead Turnpike,,East Meadow,New York,11554,5165725906.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2951202R,Nassau County,240 Old Country Road,,Mineola,New York,11501,,,,,New York,,County,40.725353,-73.554321,"(40.725353, -73.554321)"
5695,Outpatient Behavioral Health Services,HOSP-EC,Hospital Extension Clinic,04/21/1995,100 Highlands Boulevard,,Port Jefferson,New York,11777,6314733877.0,6314733091.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,John T Mather Memorial Hospital of Port Jefferson New York Inc,895.0,5149000H,John T Mather of Port Jefferson NY Inc,North Country Road,,Port Jefferson,New York,11777,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.933846,-73.048096,"(40.933846, -73.048096)"
8628,Stony Brook Primary Care Center,HOSP-EC,Hospital Extension Clinic,08/15/2008,205 Belle Mead Road,,East Setauket,New York,11733,6314444500.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Stony Brook University Hospital,245.0,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.896851,-73.088776,"(40.896851, -73.088776)"
13656,Senicare Plus,LHCSA,Licensed Home Care Services Agency,10/04/2018,1225 Franklin Avenue,Suite 325,Garden City,New York,11530,5163425500.0,5163425501.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2694L001,"Li Home Care Services, Inc.",1225 Franklin Avenue,Suite 325,Garden City,New York,11530,,,Suite 325,,New York,,Business Corporation,40.733056,-73.636875,"(40.733056, -73.636875)"
12477,Helping Hands,LHCSA,Licensed Home Care Services Agency,05/17/1989,251 Post Ave,,Westbury,New York,11590,5164896810.0,6312613083.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,0034L001,"Homemaking Services For Chronically Ill, Inc.",76 Broadway,,Greenlawn,New York,11740,,,,,New York,,Business Corporation,,,
